(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),1,-0.1,(2, 8)
(2, 8),0,-0.1,(2, 8)
(2, 8),2,-0.1,(2, 8)
(2, 8),3,-0.1,(2, 8)
(1, 4),0,-0.1,(1, 5)
(1, 5),1,-0.1,(1, 4)
(1, 4),0,-0.1,(1, 5)
(1, 5),0,-0.1,(1, 6)
(1, 6),1,-0.1,(1, 5)
(1, 5),1,-0.1,(1, 4)
(1, 4),2,-0.1,(2, 4)
(2, 4),1,-0.1,(2, 3)
(2, 3),0,-0.1,(2, 4)
(2, 4),0,-0.1,(2, 5)
(2, 5),1,-0.1,(2, 4)
(2, 4),1,-0.1,(2, 3)
(2, 3),1,-0.1,(2, 2)
(2, 2),2,-0.1,(3, 2)
(3, 2),2,-0.1,(4, 2)
(4, 2),2,-0.1,(4, 2)
(4, 2),0,-0.1,(4, 3)
(4, 3),0,-0.1,(4, 4)
(4, 4),2,1,(5, 4)
